batch_size,sequence_length,dim_size,active_heads,active_ffn,avg_latency,std_latency
16,512,4096,15,9728,439.97630310058594,0.20218555056772303
16,512,4096,15,10240,439.9872741699219,0.08461835566980419
16,512,4096,15,10752,440.0074157714844,0.1831104872969486
16,512,4096,16,256,439.94818115234375,0.0703536244502724
16,512,4096,16,512,439.91513977050784,0.05024798344262524
16,512,4096,16,1024,439.8831298828125,0.07313996645812895
16,512,4096,16,1536,439.94671020507815,0.08690939344230567
16,512,4096,16,2048,439.9599884033203,0.14993010425420258
16,512,4096,16,2560,440.0759307861328,0.32351956767482737
16,512,4096,16,3072,439.8861968994141,0.126605535515188
16,512,4096,16,3584,439.9953369140625,0.08880256650836117
16,512,4096,16,4096,439.8932647705078,0.06127832001595196
16,512,4096,16,4608,439.8197998046875,0.06499220761256291
16,512,4096,16,5120,439.9330078125,0.14103933119237178
16,512,4096,16,5632,439.8960693359375,0.2315944143875644
16,512,4096,16,6144,439.9654174804688,0.17218751552965955
16,512,4096,16,6656,439.9250244140625,0.04697106927740649
16,512,4096,16,7168,440.0947784423828,0.28899402485568876
16,512,4096,16,7680,440.03656005859375,0.06384710293562462
16,512,4096,16,8192,440.1997924804688,0.35451550257281084
16,512,4096,16,8704,440.01233825683596,0.059853652332166586
16,512,4096,16,9216,439.9553985595703,0.05329756627114022
16,512,4096,16,9728,440.1165832519531,0.21574161130243535
16,512,4096,16,10240,440.1331420898438,0.1690890576071608
16,512,4096,16,10752,440.0871948242187,0.1730779425113918
16,512,4096,17,256,440.34050903320315,0.2768474506381017
16,512,4096,17,512,440.0237243652344,0.1001908061480908
16,512,4096,17,1024,440.0783660888672,0.1699683895517996
16,512,4096,17,1536,440.1989379882813,0.26270387054173755
16,512,4096,17,2048,440.24156494140624,0.24635764089148113
16,512,4096,17,2560,440.09447021484374,0.06618675420447194
16,512,4096,17,3072,440.0791748046875,0.09745407749259176
16,512,4096,17,3584,440.06849670410156,0.08443622161681404
16,512,4096,17,4096,440.3324005126953,0.366632352198049
16,512,4096,17,4608,440.01552124023436,0.05320228081648222
16,512,4096,17,5120,440.0433410644531,0.09240204991866609
16,512,4096,17,5632,440.09541015625,0.2320511390369265
16,512,4096,17,6144,440.0910125732422,0.0766783711485117
16,512,4096,17,6656,440.0541229248047,0.13698047467264182
16,512,4096,17,7168,440.0848785400391,0.19162499328761484
16,512,4096,17,7680,440.21044006347654,0.2916232907892895
16,512,4096,17,8192,440.102734375,0.16622690007607177
16,512,4096,17,8704,440.09832458496095,0.04703643824469155
16,512,4096,17,9216,440.23626098632815,0.07792195016411001
16,512,4096,17,9728,440.23244018554686,0.16968909257155504
16,512,4096,17,10240,440.07445068359374,0.09299478446848612
16,512,4096,17,10752,440.0504455566406,0.10294851930685005
16,512,4096,18,256,440.193798828125,0.21875906874387008
16,512,4096,18,512,440.21320190429685,0.2723281016288772
16,512,4096,18,1024,440.0086242675781,0.08783786694915664
16,512,4096,18,1536,439.94410095214846,0.057238473808059964
16,512,4096,18,2048,440.1172576904297,0.2675495111696433
16,512,4096,18,2560,440.04306640625,0.1891190925932715
16,512,4096,18,3072,440.0156646728516,0.08217977639130124
16,512,4096,18,3584,439.98789672851564,0.1147730720134574
16,512,4096,18,4096,439.9139801025391,0.06741458869197789
16,512,4096,18,4608,439.8729309082031,0.20173380469796395
16,512,4096,18,5120,439.93163146972654,0.09006839742890305
16,512,4096,18,5632,439.9388061523438,0.08296425158847341
16,512,4096,18,6144,439.8896881103516,0.08868561635065184
16,512,4096,18,6656,439.9482879638672,0.0770575038771733
16,512,4096,18,7168,440.1675201416016,0.34488702855345393
16,512,4096,18,7680,439.96836853027344,0.07365233120884027
16,512,4096,18,8192,440.08665771484374,0.24455088294375732
16,512,4096,18,8704,439.8990478515625,0.1959568566970101
16,512,4096,18,9216,439.91895446777346,0.07904160670423513
16,512,4096,18,9728,439.8904602050781,0.07379476661505265
16,512,4096,18,10240,439.96567993164064,0.1447755798801774
16,512,4096,18,10752,440.0013427734375,0.21800027118606388
16,512,4096,19,256,440.11256713867186,0.2885054734605825
16,512,4096,19,512,439.8989593505859,0.0844317071811121
16,512,4096,19,1024,439.9314788818359,0.09134695914750639
16,512,4096,19,1536,439.88958129882815,0.09167230838876701
16,512,4096,19,2048,439.877294921875,0.13089088146061184
16,512,4096,19,2560,439.8612945556641,0.06510145277883626
16,512,4096,19,3072,439.93935241699216,0.04460099733271551
16,512,4096,19,3584,439.85060119628906,0.0550849982125988
16,512,4096,19,4096,439.94118347167966,0.16885505539262416
16,512,4096,19,4608,439.9330200195312,0.15192814942871766
16,512,4096,19,5120,439.95408935546874,0.08666778798229981
16,512,4096,19,5632,439.93984375,0.07234917630634276
16,512,4096,19,6144,439.91009826660155,0.1403217008248675
16,512,4096,19,6656,440.0679870605469,0.23958114411383546
16,512,4096,19,7168,439.94939880371095,0.06327243768592353
16,512,4096,19,7680,439.989208984375,0.07906443489858338
16,512,4096,19,8192,440.33893432617185,0.4091098315622457
16,512,4096,19,8704,439.8821746826172,0.05610490943299502
16,512,4096,19,9216,439.14525146484374,0.052462681835769256
16,512,4096,19,9728,439.3984893798828,0.36649986086218
16,512,4096,19,10240,439.2472686767578,0.13485898864593737
16,512,4096,19,10752,439.5907012939453,0.48321508291222903
16,512,4096,20,256,439.6930419921875,0.3277192198667325
16,512,4096,20,512,440.03615112304686,0.2140284727889405
16,512,4096,20,1024,439.23402709960936,0.07195659132072764
16,512,4096,20,1536,439.37803649902344,0.2443600722155164
16,512,4096,20,2048,439.3221008300781,0.260779801059558
16,512,4096,20,2560,439.3452423095703,0.27929236583470973
16,512,4096,20,3072,440.11756591796876,0.25630801637342215
16,512,4096,20,3584,440.10047607421876,0.21636253536847663
16,512,4096,20,4096,440.0795196533203,0.22322810965927636
16,512,4096,20,4608,440.21339111328126,0.2928503373216979
16,512,4096,20,5120,440.0279052734375,0.24833195711694336
16,512,4096,20,5632,439.9596252441406,0.06562383798297065
16,512,4096,20,6144,439.90325622558595,0.20808095651150063
16,512,4096,20,6656,439.967138671875,0.2239882176258886
16,512,4096,20,7168,440.1693389892578,0.3639608848797614
16,512,4096,20,7680,440.00946655273435,0.25732843543982525
16,512,4096,20,8192,440.1922973632812,0.3182859127731248
16,512,4096,20,8704,440.0558319091797,0.23631671501627047
16,512,4096,20,9216,439.97263488769534,0.08281696263695827
16,512,4096,20,9728,439.9925811767578,0.11538900123860024
16,512,4096,20,10240,440.0165191650391,0.08826573017093499
16,512,4096,20,10752,440.36387939453124,0.374917761954393
16,512,4096,21,256,440.1523864746094,0.13608737745595742
16,512,4096,21,512,439.69268493652345,0.38766982416354495
16,512,4096,21,1024,439.41222229003904,0.32609254878912275
16,512,4096,21,1536,439.19910583496096,0.09763909480093415
16,512,4096,21,2048,440.06194458007815,0.18973754975484564
16,512,4096,21,2560,439.81566162109374,0.08222600456465312
16,512,4096,21,3072,439.93163146972654,0.3000847189119694
16,512,4096,21,3584,439.8781311035156,0.09176719794540189
16,512,4096,21,4096,439.87648315429686,0.2202036904261649
16,512,4096,21,4608,439.7683563232422,0.06150538505128304
16,512,4096,21,5120,439.9618225097656,0.3186432272179523
16,512,4096,21,5632,439.8275634765625,0.1269646486774309
16,512,4096,21,6144,439.8429809570313,0.15137650725683727
16,512,4096,21,6656,439.76975708007814,0.09110498646127338
16,512,4096,21,7168,439.81255493164065,0.09154024959633476
16,512,4096,21,7680,440.1337921142578,0.3140382940212635
16,512,4096,21,8192,439.8017578125,0.068810952325094
16,512,4096,21,8704,439.98277587890624,0.2720982062150232
16,512,4096,21,9216,439.8547393798828,0.19839397334611647
16,512,4096,21,9728,439.7328826904297,0.08447967726134331
16,512,4096,21,10240,439.7543579101563,0.04499255673455219
16,512,4096,21,10752,440.00213317871095,0.317350399841819
16,512,4096,22,256,439.849853515625,0.07457751722385872
16,512,4096,22,512,440.03623352050784,0.2561225829649503
16,512,4096,22,1024,440.1067138671875,0.3707386360102852
16,512,4096,22,1536,439.8563751220703,0.04316635654360232
16,512,4096,22,2048,439.9178131103516,0.06816837391430444
16,512,4096,22,2560,440.1545928955078,0.2816731303400991
16,512,4096,22,3072,439.8755340576172,0.07091300390425673
16,512,4096,22,3584,439.9580535888672,0.11735351346798342
16,512,4096,22,4096,439.9860443115234,0.1831360077122957
16,512,4096,22,4608,440.0938751220703,0.2648810017424993
16,512,4096,22,5120,439.91539306640624,0.07424596638833404
16,512,4096,22,5632,439.9178466796875,0.06313801791730704
16,512,4096,22,6144,440.14967346191406,0.3045460385588316
16,512,4096,22,6656,440.0591552734375,0.15161904037443377
16,512,4096,22,7168,440.04518737792966,0.17895735342392982
16,512,4096,22,7680,440.1666015625,0.32536875358201167
16,512,4096,22,8192,440.0425048828125,0.05824612942512181
16,512,4096,22,8704,439.9615844726562,0.07075331418746847
16,512,4096,22,9216,440.05323791503906,0.20562278321069122
16,512,4096,22,9728,439.4798095703125,0.18173924107121323
16,512,4096,22,10240,439.5499603271484,0.2732680117154006
16,512,4096,22,10752,439.61005859375,0.31023864150205605
16,512,4096,23,256,439.9659759521484,0.16781977570356757
16,512,4096,23,512,439.56878356933595,0.44216243346181267
16,512,4096,23,1024,439.31824951171876,0.37186224148205416
16,512,4096,23,1536,440.00693664550784,0.13416847327205778
16,512,4096,23,2048,440.27289123535155,0.3111231481657986
16,512,4096,23,2560,440.0506317138672,0.15949513034058255
16,512,4096,23,3072,439.9087615966797,0.07524490832581403
16,512,4096,23,3584,439.9319732666016,0.10838283688602629
16,512,4096,23,4096,439.96214904785154,0.15073422779030787
16,512,4096,23,4608,440.0738800048828,0.34216222377128186
16,512,4096,23,5120,439.97141723632814,0.2538012365175322
16,512,4096,23,5632,439.92774658203126,0.085889366281553
16,512,4096,23,6144,439.9481170654297,0.34993507367654464
16,512,4096,23,6656,440.1876159667969,0.40217707982640016
16,512,4096,23,7168,439.92645263671875,0.1852581065922862
16,512,4096,23,7680,439.8963623046875,0.05958902346566258
16,512,4096,23,8192,439.9760803222656,0.041647227839139316
16,512,4096,23,8704,439.9207489013672,0.22503281172364883
16,512,4096,23,9216,439.9641967773438,0.17283479684674805
16,512,4096,23,9728,439.8973693847656,0.2309616814239963
16,512,4096,23,10240,439.9329772949219,0.20329674273586215
16,512,4096,23,10752,440.02747802734376,0.32916975707125473
16,512,4096,24,256,439.87603454589845,0.0814355673437142
16,512,4096,24,512,439.909326171875,0.22369284003266302
16,512,4096,24,1024,439.90489807128904,0.2422588316597876
16,512,4096,24,1536,440.0169342041016,0.37330549084807046
16,512,4096,24,2048,439.9030487060547,0.20499848656433706
16,512,4096,24,2560,439.93641052246096,0.21976788664158195
16,512,4096,24,3072,439.92713317871096,0.3337504917764657
16,512,4096,24,3584,439.9555999755859,0.34604188798780455
16,512,4096,24,4096,439.79285583496096,0.15889240742976066
16,512,4096,24,4608,439.7782348632812,0.11591948240685036
16,512,4096,24,5120,439.97540588378905,0.32592867831832834
16,512,4096,24,5632,439.8945007324219,0.0757408319423773
16,512,4096,24,6144,439.9501129150391,0.1814948651030179
16,512,4096,24,6656,439.89044799804685,0.22528599115222653
16,512,4096,24,7168,439.825390625,0.06228841222253537
16,512,4096,24,7680,439.7722961425781,0.07521561088557124
16,512,4096,24,8192,439.9491333007812,0.15528467053741493
16,512,4096,24,8704,439.9748168945313,0.09690902539270407
16,512,4096,24,9216,439.9418640136719,0.17667085289400122
16,512,4096,24,9728,440.0016784667969,0.17956771174886138
16,512,4096,24,10240,439.9259002685547,0.044706494710193306
16,512,4096,24,10752,439.9121826171875,0.08658487601396678
16,512,4096,25,256,440.07872009277344,0.18507939891066788
16,512,4096,25,512,439.6805450439453,0.3245026722495697
16,512,4096,25,1024,439.634765625,0.3018378327572951
16,512,4096,25,1536,440.1418853759766,0.12033854150861527
16,512,4096,25,2048,440.054443359375,0.1938526421969895
16,512,4096,25,2560,439.9933227539062,0.09149940748361614
16,512,4096,25,3072,440.0135925292969,0.04350001577398957
16,512,4096,25,3584,440.1264129638672,0.3615838233934456
16,512,4096,25,4096,440.14988708496094,0.252573454038914
16,512,4096,25,4608,440.25518493652345,0.2661684068226289
16,512,4096,25,5120,440.4802947998047,0.37839884655537437
16,512,4096,25,5632,440.20558776855466,0.2527236909870651
16,512,4096,25,6144,440.12586975097656,0.20705012390637628
16,512,4096,25,6656,440.1072937011719,0.22006692414019932
16,512,4096,25,7168,440.1384307861328,0.3058349468230893
16,512,4096,25,7680,439.9986877441406,0.11539254567246618
16,512,4096,25,8192,440.02239685058595,0.19082482129102768
16,512,4096,25,8704,440.06495056152346,0.06721937849647901
16,512,4096,25,9216,440.23450622558596,0.27630805675338194
16,512,4096,25,9728,440.09197387695315,0.23550114796696833
16,512,4096,25,10240,440.02796936035156,0.1132730737974728
16,512,4096,25,10752,440.0113220214844,0.16509043836277817
16,512,4096,26,256,440.10704345703124,0.24351550378205922
16,512,4096,26,512,440.04115905761716,0.23380772048908846
16,512,4096,26,1024,439.9291748046875,0.06266668533649783
16,512,4096,26,1536,440.0366271972656,0.20749253526008765
16,512,4096,26,2048,439.98801879882814,0.04484591945690548
16,512,4096,26,2560,440.04998168945315,0.21186511612726425
16,512,4096,26,3072,440.0085754394531,0.23100841910250897
16,512,4096,26,3584,440.01771850585936,0.18764281952986883
16,512,4096,26,4096,439.9576354980469,0.09080524914425137
16,512,4096,26,4608,439.891162109375,0.08264271857945014
16,512,4096,26,5120,439.9691680908203,0.2590497744344368
16,512,4096,26,5632,439.86058654785154,0.1604342542752537
16,512,4096,26,6144,439.92884521484376,0.06760207341709865
16,512,4096,26,6656,439.87888793945314,0.2559009857411888
16,512,4096,26,7168,439.97340698242186,0.06033746468284353
16,512,4096,26,7680,439.9639556884766,0.050064111469498795
16,512,4096,26,8192,439.9023681640625,0.10096903298821518
16,512,4096,26,8704,439.9590362548828,0.14731332960575946
16,512,4096,26,9216,439.85667114257814,0.10523830793744368
16,512,4096,26,9728,439.9081298828125,0.1931888387969039
16,512,4096,26,10240,439.80246887207034,0.03966996883776264
16,512,4096,26,10752,439.8203857421875,0.0769104415618566
16,512,4096,27,256,439.8048950195313,0.049591045297472255
16,512,4096,27,512,439.8110656738281,0.15062575784765622
16,512,4096,27,1024,439.84711303710935,0.07579312157798598
16,512,4096,27,1536,439.8972412109375,0.1852106027661673
16,512,4096,27,2048,439.9763916015625,0.16369497038376246
16,512,4096,27,2560,439.8673950195313,0.08461210372378065
16,512,4096,27,3072,439.9483306884766,0.21365554451212224
16,512,4096,27,3584,440.0806945800781,0.24763966754547964
16,512,4096,27,4096,439.90317687988284,0.14935771531018863
16,512,4096,27,4608,439.83331604003905,0.20659642461175093
16,512,4096,27,5120,439.8592590332031,0.0832336224374609
16,512,4096,27,5632,439.90244140625,0.061664162711962574
16,512,4096,27,6144,440.00592041015625,0.17633612423618558
16,512,4096,27,6656,440.00738525390625,0.0958616782551378
16,512,4096,27,7168,439.9782196044922,0.09453381271868783
16,512,4096,27,7680,440.1614227294922,0.14807001680989595
16,512,4096,27,8192,440.1218231201172,0.06280600092191065
16,512,4096,27,8704,440.0614898681641,0.03330178315230016
16,512,4096,27,9216,440.40965576171874,0.30143413257517354
16,512,4096,27,9728,440.1537231445312,0.2523482768122199
16,512,4096,27,10240,440.09832458496095,0.14183295676892754
16,512,4096,27,10752,440.07091369628904,0.1272151217310446
16,512,4096,28,256,440.2182220458984,0.2544101666534827
16,512,4096,28,512,440.1568634033203,0.27144538594279366
16,512,4096,28,1024,440.3176025390625,0.2651298068218727
16,512,4096,28,1536,440.15374145507815,0.21854750116037244
16,512,4096,28,2048,440.11598510742186,0.0669828183153642
16,512,4096,28,2560,440.1294799804688,0.06550297802878184
16,512,4096,28,3072,440.1990997314453,0.19971978603847737
16,512,4096,28,3584,440.1926025390625,0.14287000643980666
16,512,4096,28,4096,440.4890655517578,0.3287560602118386
16,512,4096,28,4608,440.14605102539065,0.13601198402978634
16,512,4096,28,5120,440.24330749511716,0.15880268658423538
16,512,4096,28,5632,440.1963592529297,0.21435858220248472
16,512,4096,28,6144,440.1484008789063,0.08168007385804697
16,512,4096,28,6656,440.2597381591797,0.2137337169951168
16,512,4096,28,7168,440.18657836914065,0.1872919904723213
16,512,4096,28,7680,440.4548797607422,0.3290087733923544
16,512,4096,28,8192,440.14081420898435,0.1571954013912749
16,512,4096,28,8704,440.1871734619141,0.2593463457643051
16,512,4096,28,9216,440.0991729736328,0.12453543496997366
16,512,4096,28,9728,440.07863159179686,0.0842224386483184
16,512,4096,28,10240,439.9758575439453,0.03590998230988183
16,512,4096,28,10752,439.9773468017578,0.04948677632934777
16,512,4096,29,256,439.8810974121094,0.08666631320371594
16,512,4096,29,512,440.0028381347656,0.2057299368980733
16,512,4096,29,1024,439.9925567626953,0.06329720827204198
16,512,4096,29,1536,439.9269744873047,0.05222886674957747
16,512,4096,29,2048,440.00148010253906,0.17551486241754752
16,512,4096,29,2560,439.9764923095703,0.05880121861052333
16,512,4096,29,3072,439.9399047851563,0.10462053188886249
16,512,4096,29,3584,439.88255615234374,0.059170408119411086
16,512,4096,29,4096,439.9368041992187,0.16294449125965357
16,512,4096,29,4608,439.8678009033203,0.07922122575485875
16,512,4096,29,5120,439.97694702148436,0.0628318932946481
16,512,4096,29,5632,440.0732940673828,0.33443032715250337
16,512,4096,29,6144,439.91758728027344,0.14251044982864067
16,512,4096,29,6656,439.9186553955078,0.1455133432258868
16,512,4096,29,7168,439.8725341796875,0.1586188087491378
16,512,4096,29,7680,439.8464630126953,0.0641628628425522
16,512,4096,29,8192,439.92503356933594,0.20602627293888315
16,512,4096,29,8704,439.9580780029297,0.16738840862186835
16,512,4096,29,9216,439.8259338378906,0.07420727339904508
16,512,4096,29,9728,439.8394439697266,0.05212519097193147
16,512,4096,29,10240,439.9747283935547,0.22129397696149752
16,512,4096,29,10752,439.8298828125,0.1345819300770556
16,512,4096,30,256,439.94512939453125,0.19204547565556535
16,512,4096,30,512,439.93580322265626,0.20606069248723985
16,512,4096,30,1024,439.9613494873047,0.15691033320331613
16,512,4096,30,1536,439.90599060058594,0.07135077411732314
16,512,4096,30,2048,439.8702911376953,0.07995066739635259
16,512,4096,30,2560,439.9173919677734,0.21122944216979178
16,512,4096,30,3072,439.93621826171875,0.06161502651083163
16,512,4096,30,3584,440.0037567138672,0.22682222263532567
16,512,4096,30,4096,439.9864990234375,0.04452801031742699
16,512,4096,30,4608,439.9760986328125,0.22543315411832004
16,512,4096,30,5120,439.96990661621095,0.07652414057965073
16,512,4096,30,5632,440.01197204589846,0.18348984012331784
16,512,4096,30,6144,439.9259033203125,0.05413025773271665
16,512,4096,30,6656,440.004296875,0.17939742391763708
16,512,4096,30,7168,439.25017700195315,0.2276167388258244
16,512,4096,30,7680,440.0802825927734,0.0764247365856256
16,512,4096,30,8192,440.2534423828125,0.27477317058613937
16,512,4096,30,8704,440.1086730957031,0.21253353364452635
16,512,4096,30,9216,440.05750427246096,0.1071229877853947
16,512,4096,30,9728,440.1943786621094,0.23730096782704682
16,512,4096,30,10240,440.0003601074219,0.083939124048333
16,512,4096,30,10752,440.0556976318359,0.09916320286861081
16,512,4096,31,256,440.04033813476565,0.08016655133514838
16,512,4096,31,512,440.03313598632815,0.15944407090662477
16,512,4096,31,1024,440.08056640625,0.20978760817220463
16,512,4096,31,1536,440.15525817871094,0.2440001916392702
16,512,4096,31,2048,440.07273254394534,0.2435505212956706
16,512,4096,31,2560,440.12682189941404,0.3369216124891118
16,512,4096,31,3072,440.0993225097656,0.25401135147370646
16,512,4096,31,3584,440.0228668212891,0.08874218297040369
16,512,4096,31,4096,440.0676300048828,0.09092885314864406
16,512,4096,31,4608,440.00848388671875,0.18558681509910052
16,512,4096,31,5120,439.94329223632815,0.051505041619850526
16,512,4096,31,5632,439.94273071289064,0.09828462442539443
16,512,4096,31,6144,440.19109497070315,0.33049202897887936
16,512,4096,31,6656,440.0243896484375,0.30002286092508434
16,512,4096,31,7168,440.2289245605469,0.2772898897741154
16,512,4096,31,7680,439.94536743164065,0.040795014039092255
16,512,4096,31,8192,440.2463775634766,0.31411627653349294
16,512,4096,31,8704,440.06871032714844,0.33340396844391357
16,512,4096,31,9216,439.9746459960937,0.2909371039047782
16,512,4096,31,9728,439.8370727539062,0.07743669064994013
16,512,4096,31,10240,439.9976501464844,0.2322059638253685
16,512,4096,31,10752,440.01474609375,0.16214855352612165
16,768,4096,1,256,661.8566467285157,0.3903591539314132
16,768,4096,1,512,661.9719360351562,0.4214901456181536
16,768,4096,1,1024,662.0479797363281,0.41383206185579596
16,768,4096,1,1536,661.9804809570312,0.38892929025757744
16,768,4096,1,2048,661.7697570800781,0.32350914531345604
16,768,4096,1,2560,661.8832092285156,0.3598386844111995
16,768,4096,1,3072,661.7907287597657,0.4875937336970769
16,768,4096,1,3584,661.9367126464844,0.47658892265143954
16,768,4096,1,4096,661.7760192871094,0.3909654821909981
16,768,4096,1,4608,661.7175354003906,0.5440833202250525
16,768,4096,1,5120,661.9850524902344,0.35089175606610834
16,768,4096,1,5632,661.8305847167969,0.3594148013112829
16,768,4096,1,6144,661.8427124023438,0.3585032858006347
16,768,4096,1,6656,661.7930541992188,0.32765501764308586
16,768,4096,1,7168,661.9825439453125,0.40134705448936253
16,768,4096,1,7680,661.5529968261719,0.9146598694034167
16,768,4096,1,8192,661.0964965820312,0.3393411844664003
16,768,4096,1,8704,660.8348083496094,0.3301652852499709
16,768,4096,1,9216,660.9874084472656,0.5125198543950681
16,768,4096,1,9728,662.1534423828125,0.4317888281638198
16,768,4096,1,10240,661.0311401367187,0.5070085491041814
16,768,4096,1,10752,661.1388000488281,0.5216042816167227
16,768,4096,2,256,661.2458923339843,0.3788025694995261
16,768,4096,2,512,661.2751831054687,0.375060793002045
16,768,4096,2,1024,661.0493041992188,0.37318906101544946
16,768,4096,2,1536,661.1483825683594,0.3653534653755914
16,768,4096,2,2048,661.1247192382813,0.4430152004181921
16,768,4096,2,2560,660.9191772460938,0.3813402581077305
16,768,4096,2,3072,661.0040832519531,0.32311369592319567
16,768,4096,2,3584,661.9177062988281,0.4594041974413205
16,768,4096,2,4096,661.9620788574218,0.4723350119358253
16,768,4096,2,4608,661.9620910644531,0.47778506462346604
16,768,4096,2,5120,662.1125122070313,0.39219476495526273
16,768,4096,2,5632,661.0353698730469,0.5184228555305066
16,768,4096,2,6144,661.9511962890625,0.40026553847097596
16,768,4096,2,6656,662.0686096191406,0.453666413257726
16,768,4096,2,7168,662.0587280273437,0.4105600075476952
16,768,4096,2,7680,662.1679077148438,0.3954420906374414
16,768,4096,2,8192,662.0648193359375,0.3736052832504429
16,768,4096,2,8704,661.8015869140625,0.4162629236901372
16,768,4096,2,9216,661.9138427734375,0.46008005499050364
16,768,4096,2,9728,661.8678100585937,0.43430438771331614
16,768,4096,2,10240,661.8655456542969,0.4466564589842028
16,768,4096,2,10752,661.7280944824219,0.4636365196114532
16,768,4096,3,256,661.7589782714844,0.45293327867203664
16,768,4096,3,512,661.7578857421875,0.4262164943075159
16,768,4096,3,1024,661.6160766601563,0.39847765776273625
16,768,4096,3,1536,661.7362915039063,0.47209864047262173
16,768,4096,3,2048,661.8434509277344,0.4055774205450771
16,768,4096,3,2560,661.8873779296875,0.3347578949186035
16,768,4096,3,3072,661.8681396484375,0.46480198215717106
16,768,4096,3,3584,661.80615234375,0.4610200056492715
16,768,4096,3,4096,661.731201171875,0.4740446750015584
16,768,4096,3,4608,662.0295043945313,0.34808002660829274
16,768,4096,3,5120,661.6923950195312,0.48190188998340344
16,768,4096,3,5632,661.9728515625,0.44044606823285204
16,768,4096,3,6144,661.9578247070312,0.4401538898850265
16,768,4096,3,6656,662.1678894042968,0.3858632383541264
16,768,4096,3,7168,662.1206604003906,0.4676716810896232
16,768,4096,3,7680,662.0887817382812,0.44309403819101634
16,768,4096,3,8192,662.1069763183593,0.49866444318911884
16,768,4096,3,8704,662.1193664550781,0.3902005894577462
16,768,4096,3,9216,661.9774169921875,0.6833257891124151
16,768,4096,3,9728,661.1571960449219,0.32834657527718825
16,768,4096,3,10240,661.2543762207031,0.3822902201983331
16,768,4096,3,10752,661.0609619140625,0.34358848093285355
16,768,4096,4,256,662.2272583007813,0.47731864944368835
16,768,4096,4,512,662.0020629882813,0.42162733119599477
16,768,4096,4,1024,661.9444885253906,0.4066242871130919
16,768,4096,4,1536,662.1371215820312,0.47334536546650713
16,768,4096,4,2048,661.9898742675781,0.40139539526691936
16,768,4096,4,2560,661.95810546875,0.5084621427633178
16,768,4096,4,3072,662.0668212890625,0.36032621278996085
16,768,4096,4,3584,661.9053283691406,0.48671719905214283
16,768,4096,4,4096,661.8607604980468,0.4521244776414659
16,768,4096,4,4608,661.8597778320312,0.3663628908379845
16,768,4096,4,5120,661.938525390625,0.3574742896831884
16,768,4096,4,5632,662.1224243164063,0.38610485923126725
16,768,4096,4,6144,661.9725158691406,0.3768303340587392
16,768,4096,4,6656,661.8320495605469,0.37277984154141197
16,768,4096,4,7168,661.9868835449219,0.3360618310776783
16,768,4096,4,7680,662.0038940429688,0.37996883232359896
16,768,4096,4,8192,661.942041015625,0.29409953814481293
16,768,4096,4,8704,661.8304870605468,0.3090030190115304
16,768,4096,4,9216,661.8939514160156,0.3321648275729614
16,768,4096,4,9728,661.8009643554688,0.461928327473228
16,768,4096,4,10240,661.8386962890625,0.39970050399151763
16,768,4096,4,10752,661.7393920898437,0.3098818583770108
16,768,4096,5,256,661.6995544433594,0.37426414537939595
16,768,4096,5,512,661.7851318359375,0.4221477255731832
16,768,4096,5,1024,661.8001892089844,0.3925822841841493
16,768,4096,5,1536,661.8323974609375,0.31632197988603417
16,768,4096,5,2048,661.7465026855468,0.42953233175637584
16,768,4096,5,2560,661.8077697753906,0.41947257046237507
16,768,4096,5,3072,661.9036193847656,0.3597740512507261
16,768,4096,5,3584,661.9818725585938,0.28082504221782506
16,768,4096,5,4096,661.8852600097656,0.42391889140785477
16,768,4096,5,4608,661.4242309570312,0.4311467907592264
16,768,4096,5,5120,660.8986511230469,0.3120772449655949
16,768,4096,5,5632,660.877490234375,0.30618484275904473
16,768,4096,5,6144,660.8782653808594,0.34504059625494393
16,768,4096,5,6656,661.9650939941406,0.42676306527089064
16,768,4096,5,7168,660.7464721679687,0.27311048271608857
16,768,4096,5,7680,662.1077819824219,0.4827873949125531
16,768,4096,5,8192,661.8509521484375,0.45095964452070686
16,768,4096,5,8704,660.5650268554688,0.09729753300272934
16,768,4096,5,9216,662.1678283691406,0.3666052941064833
16,768,4096,5,9728,660.9559936523438,0.5912760756329564
16,768,4096,5,10240,661.9731506347656,0.42461111499145604
16,768,4096,5,10752,662.1792602539062,0.353278825811465
16,768,4096,6,256,661.9713745117188,0.49101453233231607
16,768,4096,6,512,661.98505859375,0.3682310815416948
16,768,4096,6,1024,662.0533813476562,0.38770793846191576
16,768,4096,6,1536,662.0046447753906,0.3575608899811735
16,768,4096,6,2048,661.9551330566406,0.42818569467505296
16,768,4096,6,2560,661.8557678222656,0.4050770106157739
16,768,4096,6,3072,661.9146850585937,0.384889727682984
16,768,4096,6,3584,661.9246765136719,0.40191097914389573
16,768,4096,6,4096,661.8636840820312,0.40103432638295844
16,768,4096,6,4608,662.1877624511719,0.4511913692094053
16,768,4096,6,5120,661.918359375,0.38345145423978755
16,768,4096,6,5632,661.8191650390625,0.3568420186226695
16,768,4096,6,6144,661.90869140625,0.32174404707168547
16,768,4096,6,6656,661.8862548828125,0.40293233115234567
16,768,4096,6,7168,661.7488830566406,0.40077562202718314
16,768,4096,6,7680,661.7295104980469,0.3488983041517943
16,768,4096,6,8192,661.9135559082031,0.38154125310874826
16,768,4096,6,8704,661.5960632324219,0.3864709642615513
16,768,4096,6,9216,661.87158203125,0.4088453187612813
